province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Guangxi,Chloramphenicol,sediment concentration,8.35,mg/kg,29.952504964538992,0.27877468044444464,-1.8428285597069327,Fourth,6,Western,26,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guangxi,Ciprofloxacin,sediment concentration,8.72,mg/kg,17.170909090909092,0.5078356628547226,-0.9775663828144189,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Erythromycin,sediment concentration,1.25,mg/kg,12.095433333333332,0.10334478852900407,-3.2744624565152107,Fourth,6,Western,26,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Guangxi,Tetracycline,sediment concentration,9.28,mg/kg,12.425488095238094,0.7468519489030324,-0.4211058140583924,Fourth,6,Western,26,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guizhou,Chloramphenicol,sediment concentration,271.7916666666665,mg/kg,29.952504964538992,9.074088026642274,3.1817526551685216,Fourth,6,Western,22,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guizhou,Ciprofloxacin,sediment concentration,40.7,mg/kg,17.170909090909092,2.370288013553579,1.2450623715622642,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Erythromycin,sediment concentration,0.85,mg/kg,12.095433333333332,0.07027445619972277,-3.830855805039596,Fourth,6,Western,22,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Guizhou,Tetracycline,sediment concentration,103.175,mg/kg,12.425488095238094,8.30349674871448,3.0537190087084323,Fourth,6,Western,22,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hainan,Chloramphenicol,sediment concentration,1.65,mg/kg,29.952504964538992,0.05508721230339326,-4.182138732822532,Fourth,7,Eastern,31,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hainan,Ciprofloxacin,sediment concentration,1.645,mg/kg,17.170909090909092,0.09580156713257094,-3.383806933856104,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Erythromycin,sediment concentration,6.155000000000001,mg/kg,12.095433333333332,0.5088697387168162,-0.9746316946928401,Fourth,7,Eastern,31,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Hainan,Tetracycline,sediment concentration,11.575,mg/kg,12.425488095238094,0.9315529427319613,-0.10229033103836567,Fourth,7,Eastern,31,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hebei,Ciprofloxacin,sediment concentration,2.885,mg/kg,17.170909090909092,0.16801673019906818,-2.5733231989458627,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Erythromycin,sediment concentration,0.59,mg/kg,12.095433333333332,0.048778740185689916,-4.357603691815457,Fourth,5,Eastern,14,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Hebei,Tetracycline,sediment concentration,4.785,mg/kg,12.425488095238094,0.38509553615312614,-1.3767116946999387,Fourth,5,Eastern,14,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Henan,Ciprofloxacin,sediment concentration,4.3,mg/kg,17.170909090909092,0.2504235493434985,-1.9975578580018853,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Tetracycline,sediment concentration,1.41,mg/kg,12.425488095238094,0.11347642758117196,-3.1395354567871707,Fourth,5,Central,15,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hubei,Ciprofloxacin,sediment concentration,1.04,mg/kg,17.170909090909092,0.06056755612028801,-4.045310989450253,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Erythromycin,sediment concentration,0.405,mg/kg,12.095433333333332,0.03348371148339732,-4.900396738292673,Second,3,Central,9,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Hubei,Tetracycline,sediment concentration,1.835,mg/kg,12.425488095238094,0.14768031532726988,-2.7594505563427516,Second,3,Central,9,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hunan,Ciprofloxacin,sediment concentration,2.45,mg/kg,17.170909090909092,0.14268318509106312,-2.8091127685887747,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Tetracycline,sediment concentration,10.85,mg/kg,12.425488095238094,0.8732051342239119,-0.19560748185412277,Fourth,5,Central,13,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Jiangsu,Ciprofloxacin,sediment concentration,4.4,mg/kg,17.170909090909092,0.25624735281660316,-1.9643909940666855,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Erythromycin,sediment concentration,0.12,mg/kg,12.095433333333332,0.00992109969878439,-6.655284240456141,Second,2,Eastern,1,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Jiangsu,Tetracycline,sediment concentration,1.99875,mg/kg,12.425488095238094,0.16085887207650176,-2.6361325857056324,Second,2,Eastern,1,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Jiangxi,Ciprofloxacin,sediment concentration,11.25,mg/kg,17.170909090909092,0.6551778907242694,-0.610041421486946,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Erythromycin,sediment concentration,1.7,mg/kg,12.095433333333332,0.14054891239944553,-2.830855805039596,Fourth,6,Central,12,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Jiangxi,Tetracycline,sediment concentration,9.45,mg/kg,12.425488095238094,0.7605335040014716,-0.3949162900775296,Fourth,6,Central,12,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Jilin,Ciprofloxacin,sediment concentration,6.3,mg/kg,17.170909090909092,0.3668996188055908,-1.4465426892040667,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Erythromycin,sediment concentration,11,mg/kg,12.095433333333332,0.9094341390552358,-0.13695893276527576,Fourth,6,Northeastern,21,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Liaoning,Chloramphenicol,sediment concentration,1.02,mg/kg,29.952504964538992,0.03405391306027947,-4.876035605096852,Fourth,7,Northeastern,28,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Liaoning,Ciprofloxacin,sediment concentration,7.15,mg/kg,17.170909090909092,0.4164019483269801,-1.2639512759255935,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Tetracycline,sediment concentration,1.71,mg/kg,12.425488095238094,0.13762034834312345,-2.8612342943000666,Fourth,7,Northeastern,28,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Shaanxi,Chloramphenicol,sediment concentration,3.92,mg/kg,29.952504964538992,0.13087386195715248,-2.933751102953139,Fourth,7,Western,27,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shaanxi,Ciprofloxacin,sediment concentration,9.2,mg/kg,17.170909090909092,0.5357899195256247,-0.9002606566469702,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Tetracycline,sediment concentration,21.25,mg/kg,12.425488095238094,1.7101943873048966,0.774160316726462,Fourth,7,Western,27,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Shandong,Chloramphenicol,sediment concentration,2.8683829787234,mg/kg,29.952504964538992,0.09576437704022757,-3.3843670956604344,Second,2,Eastern,6,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shandong,Ciprofloxacin,sediment concentration,1.4,mg/kg,17.170909090909092,0.08153324862346463,-3.616467690646379,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Tetracycline,sediment concentration,3.43,mg/kg,12.425488095238094,0.27604549404497863,-1.8570220430131519,Second,2,Eastern,6,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Shanghai,Chloramphenicol,sediment concentration,0.15,mg/kg,29.952504964538992,0.005007928391217569,-7.641570351459829,First,1,Eastern,2,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shanghai,Ciprofloxacin,sediment concentration,8.38,mg/kg,17.170909090909092,0.4880347310461669,-1.0349442738919936,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Erythromycin,sediment concentration,6.263249999999999,mg/kg,12.095433333333332,0.5178193974034278,-0.949479085590672,First,1,Eastern,2,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Shanghai,Tetracycline,sediment concentration,3.075,mg/kg,12.425488095238094,0.24747518781000272,-2.014644208959362,First,1,Eastern,2,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Tianjin,Ciprofloxacin,sediment concentration,74.47999999999999,mg/kg,17.170909090909092,4.337568826768318,2.1168866499674484,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Erythromycin,sediment concentration,1.5,mg/kg,12.095433333333332,0.12401374623480488,-3.011428050681417,First,1,Eastern,7,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Tianjin,Tetracycline,sediment concentration,22.1725,mg/kg,12.425488095238094,1.7844369436478973,0.835468922012449,First,1,Eastern,7,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Xinjiang,Ciprofloxacin,sediment concentration,117.28,mg/kg,17.170909090909092,6.830156713257094,2.7719186805424663,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Tetracycline,sediment concentration,7.15,mg/kg,12.425488095238094,0.575430111493177,-0.7972873775202125,Fourth,6,Western,18,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Zhejiang,Chloramphenicol,sediment concentration,0.1,mg/kg,29.952504964538992,0.0033386189274783795,-8.226532852180984,First,1,Eastern,5,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Zhejiang,Ciprofloxacin,sediment concentration,2.1799999999999997,mg/kg,17.170909090909092,0.12695891571368062,-2.977566382814419,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Erythromycin,sediment concentration,0.0445,mg/kg,12.095433333333332,0.0036790744716325447,-8.086441405098263,First,1,Eastern,5,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Zhejiang,Tetracycline,sediment concentration,2.08,mg/kg,12.425488095238094,0.16739785061619694,-2.578647091044872,First,1,Eastern,5,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Beijing,Ciprofloxacin,soil concentration,16.22,mg/kg,21.598866782006922,0.750965324417491,-0.4131818015897352,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Tetracycline,soil concentration,72.30000000000001,mg/kg,23.98800384983262,3.0140065197840333,1.5916825377220405,First,1,Eastern,4,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Chongqing,Tetracycline,soil concentration,32.485,mg/kg,23.98800384983262,1.3542185587162423,0.4374605957299753,Second,3,Western,10,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Fujian,Ciprofloxacin,soil concentration,99,mg/kg,21.598866782006922,4.58357380501428,2.1964729040473263,Second,2,Eastern,3,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Fujian,Tetracycline,soil concentration,58.1,mg/kg,23.98800384983262,2.4220439667974043,1.2762250541754516,Second,2,Eastern,3,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangdong,Ciprofloxacin,soil concentration,15.4,mg/kg,21.598866782006922,0.7130003696688879,-0.4880252702247444,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Tetracycline,soil concentration,15.8,mg/kg,23.98800384983262,0.6586625589569534,-0.6023885510519743,Fourth,5,Eastern,11,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangxi,Ciprofloxacin,soil concentration,5.37,mg/kg,21.598866782006922,0.2486241548780473,-2.0079616278215955,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Tetracycline,soil concentration,20.195,mg/kg,23.98800384983262,0.8418791378566881,-0.24831496341335307,Fourth,6,Western,26,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hainan,Ciprofloxacin,soil concentration,20.7,mg/kg,21.598866782006922,0.958383613775713,-0.06132485342032046,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Tetracycline,soil concentration,83.8,mg/kg,23.98800384983262,3.4934128126957393,1.804637134470274,Fourth,7,Eastern,31,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hebei,Ciprofloxacin,soil concentration,5.97,mg/kg,21.598866782006922,0.276403390059952,-1.8551527845422031,Fourth,5,Eastern,14,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hebei,Tetracycline,soil concentration,11.69,mg/kg,23.98800384983262,0.4873269186206825,-1.0370381795847834,Fourth,5,Eastern,14,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Heilongjiang,Tetracycline,soil concentration,43.38,mg/kg,23.98800384983262,1.80840391187042,0.8547169435558344,Fourth,7,Northeastern,29,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Henan,Ciprofloxacin,soil concentration,5.97,mg/kg,21.598866782006922,0.276403390059952,-1.8551527845422031,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Tetracycline,soil concentration,11.69,mg/kg,23.98800384983262,0.4873269186206825,-1.0370381795847834,Fourth,5,Central,15,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hubei,Ciprofloxacin,soil concentration,22.8,mg/kg,21.598866782006922,1.0556109369123796,0.07807820324509607,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Tetracycline,soil concentration,25.87,mg/kg,23.98800384983262,1.0784557215326824,0.10896694456830136,Second,3,Central,9,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Jiangsu,Ciprofloxacin,soil concentration,5.97,mg/kg,21.598866782006922,0.276403390059952,-1.8551527845422031,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Tetracycline,soil concentration,11.69,mg/kg,23.98800384983262,0.4873269186206825,-1.0370381795847834,Second,2,Eastern,1,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Jiangxi,Tetracycline,soil concentration,0.69,mg/kg,23.98800384983262,0.028764377574702387,-5.119572937338271,Fourth,6,Central,12,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Liaoning,Ciprofloxacin,soil concentration,21.70073529411765,mg/kg,21.598866782006922,1.0047163822592577,0.006788305727833563,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Tetracycline,soil concentration,23.2294117647059,mg/kg,23.98800384983262,0.9683761896206294,-0.04636048801906699,Fourth,7,Northeastern,28,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
